trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observed_saturated_fraction,observation_design,mean_type,residual_lengthscale_m,forcing_lengthscale_m,forcing_intensity_K2_per_s,crps_estimator
HorizontalScanPath_11,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,6,296.2091569703494,0.6842816813617933,0.7384787389136573,317.2636056084965,300.05250344897127,17.21110215952524,2.970920442223531,False,0.9968012794882048,0.8947368421052632,0.6156689698195098,2.203244930660116,9.119880483019616,10.724031585301232,33.42854156596989,1.0,False,0.8947368421052632,10.724031585301232,33.42854156596989,3.8540255921640303,4.939748654897749,2.203244930660116,3.0932973753381665,1.6993304226862511,2.3816242015101134,1.139504505262407,1.3643186016835345,21.05557326516291,22.70072927289823,11.522899646670218,Horizontal,11,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_11,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,3,296.2091569703494,0.4519907364858148,0.4961548780230339,317.2636056084965,303.87714557054187,13.386460037954636,3.4197713821471845,False,0.998000799680128,0.9342105263157896,0.729451573482926,1.567438459738191,11.455575406416076,12.050476290259605,21.214852912856244,1.0,False,0.9342105263157896,12.050476290259605,21.214852912856244,2.775200968672887,3.889260831582251,1.567438459738191,1.9916140849977195,1.279512886975425,1.4086054038583116,0.9992940821625488,0.7493964385726279,11.590913251636929,13.386460037954636,9.325437826469056,Horizontal,11,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_11,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,296.2091569703494,0.4605611201935784,0.4542397541556628,317.2636056084965,304.57552267234706,12.688082936149442,2.968294514181273,False,0.9984006397441024,0.9473684210526316,0.5920113649908293,1.381021369990186,9.089961155899989,10.073671803420067,18.322334681914715,1.0,False,0.9473684210526316,10.073671803420067,18.322334681914715,2.17356306559809,2.8279013753277957,1.381021369990186,1.852770301985044,1.235350988898096,1.6919294558315283,0.9125742322442496,0.98922742021529,10.852093412764065,12.688082936149442,9.639491917134922,Horizontal,11,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_12,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,3,296.3525815864646,0.8491888458621143,0.8938799577454237,315.46455223645467,298.22772046786156,17.236831768593106,3.41968659180651,False,0.9968012794882048,0.8947368421052632,0.7920991723661795,2.999656801873978,11.44156049994182,11.883371035455378,37.34148369298318,1.0,False,0.8947368421052632,11.883371035455378,37.34148369298318,5.698616215992914,7.523017873500783,2.999656801873978,4.1702738201382905,2.2522766504610283,3.165292514803281,1.5615977354103423,2.1220346551886657,20.13306757974806,22.13920231859277,10.230737725757855,Horizontal,12,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_12,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,6,296.3525815864646,0.6648754247170052,0.7259493262249018,315.46455223645467,299.2203379221363,16.244214314318356,2.962131994930757,False,0.9972011195521792,0.9078947368421052,0.615652488830409,2.205510161193867,9.081656748166742,10.0935929546208,34.40749011648309,1.0,False,0.9078947368421052,10.0935929546208,34.40749011648309,4.146770643770366,5.367887684280456,2.205510161193867,3.021477691062229,1.663801965715966,2.219895337259546,1.123543103219042,1.238978885286645,19.127281968158545,20.7820081933242,10.555424558941736,Horizontal,12,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_12,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,3,296.3525815864646,0.4402946166343958,0.4799998776523295,315.46455223645467,305.6011833938258,9.86336884262886,3.419824650725866,False,0.998000799680128,0.9342105263157896,0.7297401011270187,1.5329427219393512,11.458547493215535,12.089080625280364,20.409424801414612,1.0,False,0.9342105263157896,12.089080625280364,20.409424801414612,2.7877390060505687,3.967808394777231,1.5329427219393512,1.9845096888545195,1.249666475061571,1.4113117219904745,0.9789610630109974,0.7583476055309144,11.31430411816788,13.169529411285623,7.033059659341863,Horizontal,12,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_12,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,296.3525815864646,0.4458764105512938,0.4375365943811654,315.46455223645467,306.0619386860504,9.402613550404284,2.9712411171657833,False,0.9984006397441024,0.9473684210526316,0.5935495286514721,1.4065406641848586,9.085187678526754,10.149997310615868,18.485103087678933,1.0,False,0.9473684210526316,10.149997310615868,18.485103087678933,2.248348662395171,2.941115447497813,1.4065406641848586,1.8494115750892632,1.251368059079193,1.6815323984411887,0.9149615055666032,0.960064623648126,10.733619560491226,12.419174573246266,7.103334281719082,Horizontal,12,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_13,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,1,296.4959614680289,0.8616310551745312,0.9021680301199522,319.1296936365724,298.42958129855276,20.700112338019665,3.4196267389658237,False,0.9944022391043582,0.8157894736842105,0.8003502557664409,3.1710489874853907,11.456914757818437,11.656830132245288,38.847648016630856,1.0,False,0.8157894736842105,11.656830132245288,38.847648016630856,5.999401957813232,7.850034179689599,3.1710489874853907,4.4329691520651435,2.4080991819924926,3.4521392082112854,1.6512844709823764,2.297520921798904,24.01319020201199,25.855461347174753,13.947858736859263,Horizontal,13,calibration,0.03,0.0085470085470085,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_13,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,4,296.4959614680289,0.6712935072534868,0.7443501878334511,319.1296936365724,298.9918606782854,20.13783295828705,2.949790862896413,False,0.9964014394242304,0.881578947368421,0.6165405457801338,2.3331950728191075,9.07320855112538,9.587632599074771,35.13768376637694,1.0,False,0.881578947368421,9.587632599074771,35.13768376637694,4.584007534558026,5.970322049669068,2.3331950728191075,3.181198127850528,1.6713044458428643,2.0973330086392896,1.1271920217909532,1.1999602235320936,23.082603212132543,24.768331418898015,14.870904380436953,Horizontal,13,calibration,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_13,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,1,296.4959614680289,0.432480697004636,0.4819820359813112,319.1296936365724,305.8770444131363,13.252649223436151,3.4196267389679513,False,0.9984006397441024,0.9473684210526316,0.7300357595079283,1.5597491129613177,11.458629220669618,11.80989865457749,20.85440874210951,1.0,False,0.9473684210526316,11.80989865457749,20.85440874210951,2.964793014026786,4.207889620841852,1.5597491129613177,2.0070057722626644,1.2399590064781016,1.2492216068981905,0.974473667494128,0.6749336240386041,11.471015761093849,13.252649223436151,10.862454981862207,Horizontal,13,calibration,0.03,0.0085470085470085,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_13,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,4,296.4959614680289,0.4291053962217374,0.4579712580262097,319.1296936365724,306.10386657487,13.025827061702444,2.951173177559423,False,0.998000799680128,0.9473684210526316,0.5884955004317423,1.4436015587304338,9.085010825937744,9.9113342405348,19.456399645638044,1.0,False,0.9473684210526316,9.9113342405348,19.456399645638044,2.5762119463513007,3.421572530658374,1.4436015587304338,1.8880520722761875,1.146013879943257,1.3730183404940906,0.8557144360141808,0.7697021803898733,11.087123147100648,13.025827061702444,10.735902038868678,Horizontal,13,calibration,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_1,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,3,294.5644045668491,0.952503248334717,0.9481336471341888,333.10510445751316,297.5126620032123,35.59244245430085,3.292627719934295,False,0.9976009596161536,0.9210526315789472,0.7580552991745655,2.4536767663501955,11.464678516020106,12.133111619613915,48.40374658391154,1.0,False,0.9210526315789472,12.133111619613915,48.40374658391154,5.236840388715264,6.371793472876819,2.4536767663501955,3.081960576625598,1.7965752816047718,2.13065813717447,1.2572188663513078,1.1459244772326185,38.44432879184625,39.90427745510175,27.965018900284605,Spiral,1,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_1,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,6,294.5644045668491,0.947033435290144,0.9251418228255434,333.10510445751316,297.6228108374693,35.48229362004389,2.5610139283030264,False,0.9968012794882048,0.8947368421052632,0.6173834465041163,2.250630161762496,9.09913216694006,10.027017540959385,50.99302029359069,1.0,False,0.8947368421052632,10.027017540959385,50.99302029359069,5.073962156021679,5.857107651420156,2.250630161762496,2.5247205042874143,1.657178937660332,1.8570206611740072,1.1495924634772212,1.176069000319486,38.17107362200217,39.90181208617787,29.402780330136306,Spiral,1,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,3,294.5644045668491,0.4048800578394794,0.388680341772873,333.10510445751316,339.54215799539446,6.437053537881297,3.292627719934295,False,0.998000799680128,0.9342105263157896,0.7244093365508124,1.358339199090277,11.461495051391251,12.126699613408157,18.661874976680767,1.0,False,0.9342105263157896,12.126699613408157,18.661874976680767,2.3968673668411267,3.1867541933588415,1.358339199090277,1.4977235564579992,1.1222733992023255,1.042338148325982,0.9173115316853844,0.5845304138469783,4.418828233795732,6.437053537881297,4.418828233795701,Spiral,1,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_1,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,294.5644045668491,0.455228766815444,0.3968743454179392,333.10510445751316,339.5627532978542,6.457648840341051,2.5610880370556974,False,0.9972011195521792,0.9078947368421052,0.5899226509615638,1.360413772238332,9.088695648905524,9.944045105591483,17.412620249306396,1.0,False,0.9078947368421052,9.944045105591483,17.412620249306396,2.3583444312239177,3.0135051713439314,1.360413772238332,1.6810557173782383,1.1421194187124877,1.372187614605814,0.8786620893423727,0.9003997382139564,5.32276210870478,6.457648840341051,5.322762108704762,Spiral,1,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_2,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,4,294.77953556616137,0.9224997871620472,0.931933890074188,329.2630123504799,297.0671324496476,32.195879900832324,3.358508405981045,False,0.9964014394242304,0.8947368421052632,0.7588957774254708,2.436295327796825,11.46201894679865,12.098242829312014,47.504458781112355,1.0,False,0.8947368421052632,12.098242829312014,47.504458781112355,5.272128452270925,6.578750341325323,2.436295327796825,3.041457315249101,1.806131207980915,2.210320336991859,1.2891466110036864,1.34834907240048,34.4593818172147,36.01312589088752,23.824482867241663,Spiral,2,evaluation,0.03,0.0341880341880341,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_2,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,7,294.77953556616137,0.909162279254717,0.9070077822658748,329.2630123504799,297.68509685111184,31.57791549936809,2.723375352584768,False,0.9956017592962816,0.868421052631579,0.619817089012643,2.323400978117814,9.090679729389,9.904707900524317,48.93514462039302,1.0,False,0.868421052631579,9.904707900524317,48.93514462039302,5.110060085962953,6.174478865303428,2.323400978117814,2.862285216454614,1.6995931767207657,2.0028766161218132,1.185541567989357,1.2565417749029877,34.08848135826561,35.63194214440671,25.159496305218312,Spiral,2,evaluation,0.03,0.0299145299145299,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_2,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,4,294.77953556616137,0.4161795526994427,0.3982311878405341,329.2630123504799,325.6579823110123,3.605030039467635,3.358508419919825,True,0.998000799680128,0.9473684210526316,0.7239249257412759,1.3477473105880953,11.470090340707111,12.204990140141277,16.617317188706952,1.0,True,0.9473684210526316,12.204990140141277,16.617317188706952,2.311826234128546,3.1669138586738415,1.3477473105880953,1.52728167722003,1.1366682424072845,1.0916736917061431,0.937161915996646,0.6491746546276085,2.4321795015674743,3.605030039467635,2.066029371751766,Spiral,2,evaluation,0.03,0.0341880341880341,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_2,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,7,294.77953556616137,0.4708043376299209,0.419848235598377,329.2630123504799,325.77555843536857,3.4874539151113595,2.723608227001117,True,0.9976009596161536,0.9210526315789472,0.5929836679779915,1.4227684082170855,9.10567109180559,10.060000306084138,17.559015278397595,1.0,True,0.9210526315789472,10.060000306084138,17.559015278397595,2.3086688596047393,3.045568032726762,1.4227684082170855,1.874415674382022,1.1761674318012807,1.452078240170785,0.917872908145711,0.9700858210687192,2.276616524386729,3.4874539151113595,2.1376657776298917,Spiral,2,evaluation,0.03,0.0299145299145299,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_3,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,3,295.09034972544174,0.9265283493558172,0.9423448861285398,333.2341053416775,297.2519640883241,35.982141253353404,3.292627719934295,False,0.9968012794882048,0.8947368421052632,0.7694922669951977,2.6413802239450477,11.454370389701026,11.603730134650272,50.104219926524344,1.0,False,0.8947368421052632,11.603730134650272,50.104219926524344,5.650096732725339,7.018741314271862,2.6413802239450477,3.3966293009816453,1.946530646321572,2.4765369369184915,1.380879249594418,1.63400034916881,37.70833513486843,40.01435246884836,27.885734238863545,Spiral,3,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_3,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,8,295.09034972544174,0.892861156173435,0.911570229530029,333.2341053416775,298.5606937710201,34.67341157065738,2.56106777127779,False,0.996001599360256,0.868421052631579,0.6225426598539542,2.4169940033770256,9.094535095271684,9.691991987378506,50.910681077532786,1.0,False,0.868421052631579,9.691991987378506,50.910681077532786,5.377058124130588,6.496191919490199,2.4169940033770256,2.9793937010328193,1.7203931654397924,2.0209437187935295,1.1963685381267324,1.299186336070788,38.68317043126168,39.70114261488004,29.15074774000424,Spiral,3,evaluation,0.03,0.0341880341880341,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_3,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,3,295.09034972544174,0.3834951173933931,0.3770795422386531,333.2341053416775,339.7593938696871,6.5252885280095825,3.292627719934295,True,0.998000799680128,0.9473684210526316,0.724664411779195,1.366141802057055,11.462290909923222,11.847413625271026,18.145840087984418,1.0,True,0.9473684210526316,11.847413625271026,18.145840087984418,2.5344506706344445,3.3757817717461,1.366141802057055,1.5003330955511072,1.1319878043376357,1.0228969466273974,0.9383666210010088,0.6248412585602939,4.894242999919202,6.5252885280095825,4.894242999919184,Spiral,3,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_3,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,8,295.09034972544174,0.4143605996898228,0.3773389376803233,333.2341053416775,339.6574064065883,6.423301064910788,2.56113827617839,False,0.9976009596161536,0.9210526315789472,0.5900784774273607,1.3136269477628484,9.089815682710674,9.697845592208637,18.604339943378474,1.0,False,0.9210526315789472,9.697845592208637,18.604339943378474,2.3989066436363897,3.103306825165847,1.3136269477628484,1.6183024299907285,1.0752080309255851,1.255042074868156,0.8740612741822793,0.9219043257475168,4.960558802946112,6.423301064910788,4.960558802946162,Spiral,3,evaluation,0.03,0.0341880341880341,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_4,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,2,295.3171456785458,0.9123398640424596,0.936171261749008,330.1270426836271,297.5096039772542,32.61743870637292,3.3585083864355556,False,0.996001599360256,0.868421052631579,0.7764670803008558,2.824568469899488,11.456252531983456,12.008480690322177,52.462079355968434,1.0,False,0.868421052631579,12.008480690322177,52.462079355968434,5.939468949459092,7.4328079236153695,2.824568469899488,3.719206132874671,2.0387018160868173,2.669411523033315,1.4490180083189403,1.843287984974325,34.87081673534806,36.8795855647557,24.87533093352546,Spiral,4,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_4,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,6,295.3171456785458,0.8385229383959115,0.8796939128418375,330.1270426836271,298.0943547977134,32.03268788591373,2.7234980394893338,False,0.9964014394242304,0.881578947368421,0.6179163564916565,2.435852811668294,9.074584158659505,9.646962758692592,49.676260003643335,1.0,False,0.881578947368421,9.646962758692592,49.676260003643335,5.449206714595105,6.691522241597602,2.435852811668294,3.016997579974756,1.7135507789434865,1.9916372738383892,1.1697298676094037,1.148618988861699,34.60104505500363,36.30459710397963,26.455735713920948,Spiral,4,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_4,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,295.3171456785458,0.3689124436218512,0.3820809181576028,330.1270426836271,325.7404499578938,4.386592725733294,3.358508432326943,True,0.998000799680128,0.9342105263157896,0.7212368238858748,1.3605216126090744,11.452163458849748,11.986856950342984,16.348654087676994,1.0,True,0.9342105263157896,11.986856950342984,16.348654087676994,2.4436630066631726,3.4776101759260447,1.3605216126090744,1.585340821572703,1.09285211334486,1.0363430122164188,0.9081993517548532,0.567360262216205,2.577047505491059,4.386592725733294,2.0103316476789015,Spiral,4,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_4,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.3171456785458,0.387627686368889,0.3794555241367966,330.1270426836271,325.7827798432215,4.344262840405634,2.7238980337430125,True,0.998000799680128,0.9342105263157896,0.5840655662701476,1.329061768921508,9.081643801500382,9.894777149963703,17.372641262196233,1.0,True,0.9342105263157896,9.894777149963703,17.372641262196233,2.387261180449339,3.2602979168033417,1.329061768921508,1.6673651451759175,1.0517457471223093,1.1981615190101602,0.828627746078849,0.728315833200375,2.7257685922646444,4.344262840405634,2.444001908516954,Spiral,4,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_5,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,4,295.5160834229293,0.8975899922019157,0.9293013781018282,326.14461910118706,297.8387085493312,28.305910551855845,3.292627719934295,False,0.9968012794882048,0.8947368421052632,0.7811045488120713,2.856479561260552,11.483760358713932,12.128004200315932,51.476010648975766,1.0,False,0.8947368421052632,12.128004200315932,51.476010648975766,5.993372256074905,7.621177150884587,2.856479561260552,3.7709177187714986,2.079852622460783,2.708601142890149,1.490487218231684,1.8995964090819335,30.690162086795276,32.75532702203003,20.686588520208797,Spiral,5,evaluation,0.03,0.0341880341880341,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_5,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,8,295.5160834229293,0.8353287829431988,0.8756436091611313,326.14461910118706,297.9734905844179,28.17112851676916,2.5610392259002013,False,0.9948020791683326,0.8552631578947368,0.628432136325018,2.555619309388628,9.100558542214149,9.894921285718535,51.78150744458162,1.0,False,0.8552631578947368,9.894921285718535,51.78150744458162,5.673262969255006,6.9640968657871944,2.555619309388628,3.2147275275819007,1.8363266369438072,2.273114282551872,1.252800368351391,1.3849618154332144,30.787028979340786,32.08309927257034,21.83191575460987,Spiral,5,evaluation,0.03,0.0341880341880341,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_5,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,4,295.5160834229293,0.3834762257386217,0.388808822578644,326.14461910118706,333.60081797510924,7.456198873922176,3.292627719934295,False,0.9976009596161536,0.9210526315789472,0.726936384396995,1.4356059703291857,11.477603923589225,12.159398086020024,17.45798921991013,1.0,False,0.9210526315789472,12.159398086020024,17.45798921991013,2.619284175669072,3.7343236545308094,1.4356059703291857,1.7235439601947282,1.178565710858461,1.2444362313126882,0.964712378232904,0.7194826441929342,5.46817509805543,7.456198873922176,5.46817509805545,Spiral,5,evaluation,0.03,0.0341880341880341,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_5,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,8,295.5160834229293,0.4405292734103573,0.3986157341688206,326.14461910118706,333.65382292044904,7.509203819261984,2.561066916584063,False,0.996001599360256,0.8947368421052632,0.6005326838092742,1.4733935090934118,9.111071928478127,10.0786645049244,19.5037631433539,1.0,False,0.8947368421052632,10.0786645049244,19.5037631433539,2.6717334394011676,3.634807128652251,1.4733935090934118,1.994550958921264,1.2415754757947075,1.6590123272042534,0.9688468497365026,1.0955676935789054,5.944010616170598,7.509203819261984,5.944010616170652,Spiral,5,evaluation,0.03,0.0341880341880341,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_6,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,2,295.69040467376334,0.8943645857775911,0.928872241836116,332.8537813167321,297.5865707073914,35.26721060934074,3.292627719934295,False,0.9968012794882048,0.8947368421052632,0.7875400814012098,2.9469389022300168,11.450531001466608,12.23450641255048,50.78779208809927,1.0,False,0.8947368421052632,12.23450641255048,50.78779208809927,6.108218140831259,7.747569371947813,2.9469389022300168,3.961846722912608,2.1450919111077416,2.8943603160178712,1.5378426026428411,2.0370204551356452,37.70458381737899,39.38229623448285,27.710359810420957,Spiral,6,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_6,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,6,295.69040467376334,0.800394625243367,0.8581978355052677,332.8537813167321,298.10033617749207,34.75344513924006,2.5610303329313484,False,0.9964014394242304,0.881578947368421,0.6201481926200689,2.466084402995351,9.07035767945865,9.675193729825397,52.29720553787689,1.0,False,0.881578947368421,9.675193729825397,52.29720553787689,5.569195603847161,6.762939482306682,2.466084402995351,3.0322613077204696,1.7220430181526725,2.004194112903805,1.1697160272700158,1.1569911709236342,37.65816456264075,38.57413555961284,28.80046673673909,Spiral,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_6,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,295.69040467376334,0.3507195472635577,0.3704821840655014,332.8537813167321,339.5798560492037,6.726074732471602,3.292627719934295,False,0.9976009596161536,0.9210526315789472,0.7250223717745827,1.4208976064286127,11.4588744873156,12.101025249673956,18.278996648132832,1.0,False,0.9210526315789472,12.101025249673956,18.278996648132832,2.644368069469097,3.64500776928984,1.4208976064286127,1.6477715254075491,1.134586004297882,1.0672084408946791,0.9280281943156756,0.5719553854939232,5.104667200782526,6.726074732471602,5.104667200782509,Spiral,6,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
SpiralScanPath_6,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.69040467376334,0.362745360134477,0.3599282242266773,332.8537813167321,339.67207356177454,6.818292245042414,2.5610510553901964,False,0.9976009596161536,0.9210526315789472,0.5872765636448073,1.3484060702974894,9.091726902347265,9.834478592125912,18.540379667239772,1.0,False,0.9210526315789472,9.834478592125912,18.540379667239772,2.531427812207847,3.393214806317078,1.3484060702974894,1.6739552987998056,1.0517558175044095,1.2154424761647908,0.834884262142803,0.7738291865880608,5.330592027245445,6.818292245042414,5.330592027245425,Spiral,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
SpiralScanPath_7,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,3,295.8140795498944,0.8831097331552459,0.9236668620099768,334.45555342383483,297.69318109710696,36.76237232672787,3.358508390933055,False,0.9964014394242304,0.881578947368421,0.7935657588471919,3.0501042585958684,11.441701647389884,12.05433120485156,53.533309974275085,1.0,False,0.881578947368421,12.05433120485156,53.533309974275085,6.35565656024957,7.957715944584786,3.0501042585958684,4.081521875526339,2.2234736216692244,2.9811182506425267,1.5792817592750468,2.1236432290401286,38.96051377524702,41.10372762121784,29.438118509195412,Spiral,7,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
